Year,TradeFlowName,TradeValueK,first,second,third,fourth
2015,Import,9795.209,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2016,Export,527.534,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2016,Import,8319.389,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2017,Export,867.261,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2017,Import,6993.617,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2018,Export,564.829,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2018,Import,10047.77,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2019,Export,1018.276,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2019,Import,11288.093,Manufactured commodities,Food and kindred products,Food preparations and related produ,"Shortening, table oil, margarine an"
2008,Export,853750.408,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2008,Import,7547.547,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2008,Import,1933.649,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2009,Export,154073.892,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2009,Import,21945.218,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2009,Import,2019.845,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2010,Export,211295.116,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2010,Import,16907.839,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2010,Import,15330.455,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2011,Export,590006.268,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2011,Import,8794.915,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2011,Import,50363.103,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2012,Export,2139.871,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2012,Export,1523146.889,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2012,Import,11288.369,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2012,Import,31469.895,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2013,Export,0.253,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2013,Export,1110079.002,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2013,Import,9342.341,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2013,Import,58767.63,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2014,Export,0.774,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2014,Export,494637.96,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2014,Import,7527.154,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2014,Import,220129.91,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2015,Export,58.556,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2015,Export,456827.108,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2015,Import,8177.301,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2015,Import,251426.65,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2016,Export,13,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2016,Export,428226.675,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2016,Import,5057.557,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2016,Import,385474.32,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2017,Export,586783.2,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2017,Import,13078.89,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2017,Import,923832.664,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2018,Export,521412.433,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2018,Import,29703.49,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2018,Import,767742.06,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2019,Export,0.006,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2019,Export,641260.236,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2019,Import,20700.638,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
2019,Import,571525.038,Manufactured commodities,Food and kindred products,Beverages and flavoring extracts,Beverages and flavoring extracts: Other
